subject_id,"T2_What are the TOP THREE (by area covered) distinct colors on the dragonfly?  

If there are fewer than three colors on the dragonfly,
select only the number of colors you see.

Colors on the body, head, or eyes count - do not include colors of the wings, limbs, or body hairs. 

""Shiny"" portions of non-white colors don't count as white - likewise ""shadowed"" portions which are often under insects don't count as black.

See ""Need some help with this task?"" below the color options for details and examples. _1",Filename
100813451,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-3395136-1.png
100813452,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-3479946-1.png
100813453,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
",INAT-3518626-1.png
100813454,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-3680727-1.png
100813455,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
",INAT-3773551-1.png
100813456,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-3926462-1.png
100813457,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-4016784-1.png
100813458,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-4033254-1.png
100813459,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-4073611-1.png
100813460,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-4073612-1.png
100813461,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Orange.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e31a5755-849b-414f-a738-bd0f990b76ad.png) Orange ,INAT-4173454-1.png
100813462,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-4173456-1.png
100813463,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Orange.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e31a5755-849b-414f-a738-bd0f990b76ad.png) Orange  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-4173491-1.png
100813464,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-4182100-1.png
100813465,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-4190919-1.png
100813466,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-4224091-1.png
100813467,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-4254691-1.png
100813468,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Purple.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e910204e-95ab-49d7-95e8-e8ce7ce81214.png) Purple ",INAT-4254773-1.png
100813469,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-4281334-1.png
100813470,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-4590942-1.png
100813471,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Purple.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e910204e-95ab-49d7-95e8-e8ce7ce81214.png) Purple  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-4606496-1.png
100813472,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-4612285-1.png
100813473,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-4659018-1.png
100813474,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-4724715-1.png
100813475,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-4774509-1.png
100813476,![jidec_Orange.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e31a5755-849b-414f-a738-bd0f990b76ad.png) Orange  ![jidec_Red.png](https://panoptes-uploads.zooniverse.org/project_attached_image/14234742-22d8-4db3-b7e5-f52c665c0af5.png) Red ,INAT-4782488-1.png
100813477,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Purple.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e910204e-95ab-49d7-95e8-e8ce7ce81214.png) Purple ",INAT-4782523-1.png
100813478,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-4918570-1.png
100813479,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-5000927-1.png
100813480,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-5050743-1.png
100813481,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-5319228-1.png
100813482,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Orange.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e31a5755-849b-414f-a738-bd0f990b76ad.png) Orange  ![jidec_Red.png](https://panoptes-uploads.zooniverse.org/project_attached_image/14234742-22d8-4db3-b7e5-f52c665c0af5.png) Red ,INAT-5671126-1.png
100813483,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-5714518-1.png
100813484,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Red.png](https://panoptes-uploads.zooniverse.org/project_attached_image/14234742-22d8-4db3-b7e5-f52c665c0af5.png) Red  ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-5975297-1.png
100813485,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-6094928-1.png
100813486,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Orange.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e31a5755-849b-414f-a738-bd0f990b76ad.png) Orange  ![jidec_Red.png](https://panoptes-uploads.zooniverse.org/project_attached_image/14234742-22d8-4db3-b7e5-f52c665c0af5.png) Red ",INAT-6280552-1.png
100813487,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-6296454-1.png
100813488,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-6448013-1.png
100813489,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-6496630-1.png
100813490,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White,INAT-6499104-1.png
100813491,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-6577769-1.png
100813492,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-6613885-1.png
100813493,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-6689271-1.png
100813494,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ,INAT-6731777-1.png
100813495,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-6888516-1.png
100813496,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Red.png](https://panoptes-uploads.zooniverse.org/project_attached_image/14234742-22d8-4db3-b7e5-f52c665c0af5.png) Red ,INAT-6965181-1.png
100813497,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-6979580-1.png
100813498,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-6985554-1.png
100813499,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-7072482-1.png
